Customer_Name_ID;Customer Names;Order_Date;Order_Date (Год + Месяц, Первый день);Order_Date (Год);Profit;Order_Number;Warehouse_Code;Delivery_Region_ID;Product_ID;Order Quantity;Total_Order_Price;Total Unit Cost;Head_Office_ID;Region_Group;Region_Full_Name;City;Country;Product Name;Product Sales;Channel;Unit Price;Customer Sales Group;Группа ABC-XYZ;Группа_ABC;Группа_XYZ;RFM
127;Topco Company;19.12.2014;01.12.2014;2014;2114,52;SO - 0001789;AXW291;10;13;6;10572,6;1409,68;4;Lower Regions;MINSK, Belarus;MINSK;Belarus;Product 13;10153809,8;Distributor;1762,1;Top Clients;AZ;A;Z;533
82;Accudial Company;25.12.2014;01.12.2014;2014;3881,712;SO - 0001852;AXW291;12;5;6;11416,8;1255,848;2;Top Regions;BEOGRAD (Belgrade), Serbia;BEOGRAD (Belgrade);Serbia;Product 5;9609803,3;Distributor;1902,8;Mid. Clients;BY;B;Y;432
74;Dazzlesphe Corp;27.12.2014;01.12.2014;2014;2186,88;SO - 0001873;AXW291;24;8;6;6432;707,52;50;Top Regions;Odessa, Ukraine;Odessa;Ukraine;Product 8;10172670,3;Distributor;1072;Top Clients;AY;A;Y;343
72;Wordware Company;29.12.2014;01.12.2014;2014;5490,918;SO - 0001892;AXW291;1;14;6;18934,2;2240,547;15;Lower Regions;LONDON, UK;LONDON;UK;Product 14;10295467,9;Distributor;3155,7;Mid. Clients;BY;B;Y;232
158;Linklinks Ltd;30.12.2014;01.12.2014;2014;2547,072;SO - 0001901;AXW291;22;8;6;7075,2;754,688;15;Top Regions;Napoli (Naples), Italy;Napoli (Naples);Italy;Product 8;10172670,3;Distributor;1179,2;Mid. Clients;BY;B;Y;532
145;Janyx Group;06.01.2015;01.01.2015;2015;10376,424;SO - 0001990;AXW291;21;2;6;19215,6;1473,196;11;Mid Regions;Donetsk, Ukraine;Donetsk;Ukraine;Product 2;10711068,9;Distributor;3202,6;Top Clients;BY;B;Y;423
24;Mylan Corp;09.01.2015;01.01.2015;2015;1302,48;SO - 0002025;AXW291;25;15;6;6512,4;868,32;66;Top Regions;Köln (Cologne), Germany;Köln (Cologne);Germany;Product 15;10747791,6;Distributor;1085,4;Top Clients;AY;A;Y;443
89;Internatio Company;11.01.2015;01.01.2015;2015;1736,64;SO - 0002040;AXW291;30;5;6;10854;1519,56;28;Top Regions;Marseille, France;Marseille;France;Product 5;9609803,3;Distributor;1809;Mid. Clients;CZ;C;Z;522
157;Flipstorm Group;18.01.2015;01.01.2015;2015;3497,4;SO - 0002102;AXW291;17;4;6;5829;388,6;51;Top Regions;München (Munich), Germany;München (Munich);Germany;Product 4;10834576,7;Distributor;971,5;Mid. Clients;CY;C;Y;522
107;NCS Group;20.01.2015;01.01.2015;2015;5377,554;SO - 0002117;AXW291;16;14;6;13788,6;1401,841;26;Top Regions;Milano (Milan), Italy;Milano (Milan);Italy;Product 14;10295467,9;Distributor;2298,1;Top Clients;AY;A;Y;444
59;Gabvine Ltd;21.01.2015;01.01.2015;2015;2696,616;SO - 0002138;AXW291;10;14;6;6271,2;595,764;64;Lower Regions;MINSK, Belarus;MINSK;Belarus;Product 14;10295467,9;Distributor;1045,2;Mid. Clients;CY;C;Y;532
117;ALK-Abello Ltd;28.01.2015;01.01.2015;2015;2767,77;SO - 0002182;AXW291;4;3;6;6150,6;563,805;30;Top Regions;ROMA, Italy;ROMA;Italy;Product 3;10374661,9;Distributor;1025,1;Top Clients;AY;A;Y;333
122;Brightdog Corp;02.02.2015;01.02.2015;2015;1745,484;SO - 0002234;AXW291;23;15;6;6713,4;827,986;33;Top Regions;Birmingham, UK;Birmingham;UK;Product 15;10747791,6;Distributor;1118,9;Mid. Clients;BY;B;Y;432
131;Rooxo Company;10.02.2015;01.02.2015;2015;7336,098;SO - 0002301;AXW291;25;3;6;22230,6;2482,417;22;Top Regions;Köln (Cologne), Germany;Köln (Cologne);Germany;Product 3;10374661,9;Distributor;3705,1;Lower Clients;CY;C;Y;312
56;Realpoint Corp;15.02.2015;01.02.2015;2015;6136,128;SO - 0002337;AXW291;31;7;6;34089,6;4658,912;11;Top Regions;RIGA, Latvia;RIGA;Latvia;Product 7;9503112,49999999;Distributor;5681,6;Lower Clients;CY;C;Y;432
130;Jayo Company;23.02.2015;01.02.2015;2015;18451,8;SO - 0002411;AXW291;15;6;6;34170;2619,7;53;Top Regions;Barcelona, Spain;Barcelona;Spain;Product 6;11016019,4;Distributor;5695;Top Clients;AY;A;Y;234
166;Brainspher Ltd;02.03.2015;01.03.2015;2015;5770,71;SO - 0002470;AXW291;21;10;6;10492,2;786,915;39;Mid Regions;Donetsk, Ukraine;Donetsk;Ukraine;Product 10;10736750;Distributor;1748,7;Top Clients;BZ;B;Z;423
49;Skyvu Group;05.03.2015;01.03.2015;2015;11346,048;SO - 0002487;AXW291;18;2;6;23155,2;1968,192;58;Top Regions;PRAHA (Prague), Czech Republic;PRAHA (Prague);Czech Republic;Product 2;10711068,9;Distributor;3859,2;Top Clients;AY;A;Y;543
169;Fivebridge Ltd;12.03.2015;01.03.2015;2015;3159,72;SO - 0002530;AXW291;29;2;6;10532,4;1228,78;22;Mid Regions;Lódz, Poland;Lódz;Poland;Product 2;10711068,9;Distributor;1755,4;Mid. Clients;BZ;B;Z;322
9;Walgreen Corp;16.04.2015;01.04.2015;2015;3714,48;SO - 0002801;AXW291;1;7;6;6190,8;412,72;10;Lower Regions;LONDON, UK;LONDON;UK;Product 7;9503112,49999999;Distributor;1031,8;Top Clients;AY;A;Y;333
66;Bluezoom Group;29.04.2015;01.04.2015;2015;173,664;SO - 0002933;AXW291;3;3;6;1085,4;151,956;8;Top Regions;MADRID, Spain;MADRID;Spain;Product 3;10374661,9;Distributor;180,9;Top Clients;AY;A;Y;433
39;Kazu Corp;02.05.2015;01.05.2015;2015;3567,348;SO - 0002952;AXW291;9;8;6;6150,6;430,542;45;Top Regions;Hamburg, Germany;Hamburg;Germany;Product 8;10172670,3;Distributor;1025,1;Top Clients;AY;A;Y;333
34;Z.H.T. Group;08.05.2015;01.05.2015;2015;1997,94;SO - 0003011;AXW291;14;1;6;5708,4;618,41;29;Top Regions;Kharkov, Ukraine;Kharkov;Ukraine;Product 1;9446611,40000001;Distributor;951,4;Top Clients;BY;B;Y;522
32;EMD Group;26.05.2015;01.05.2015;2015;3786,84;SO - 0003165;AXW291;15;11;6;6311,4;420,76;54;Top Regions;Barcelona, Spain;Barcelona;Spain;Product 11;10003749,9;Distributor;1051,9;Mid. Clients;BY;B;Y;422
59;Gabvine Ltd;29.05.2015;01.05.2015;2015;2026,08;SO - 0003191;AXW291;18;10;6;5788,8;627,12;64;Top Regions;PRAHA (Prague), Czech Republic;PRAHA (Prague);Czech Republic;Product 10;10736750;Distributor;964,8;Mid. Clients;CY;C;Y;532
51;Yombu Corp;01.06.2015;01.06.2015;2015;2161,152;SO - 0003220;AXW291;30;13;6;5145,6;497,408;13;Top Regions;Marseille, France;Marseille;France;Product 13;10153809,8;Distributor;857,6;Top Clients;BZ;B;Z;423
20;Tagfeed Ltd;03.06.2015;01.06.2015;2015;14279,04;SO - 0003239;AXW291;1;13;6;23798,4;1586,56;56;Lower Regions;LONDON, UK;LONDON;UK;Product 13;10153809,8;Distributor;3966,4;Top Clients;AY;A;Y;534
163;Zava Group;06.06.2015;01.06.2015;2015;23179,32;SO - 0003272;AXW291;7;10;6;38632,2;2575,48;25;Lower Regions;BUCURESTI (Bucharest), Romania;BUCURESTI (Bucharest);Romania;Product 10;10736750;Distributor;6438,7;Top Clients;BZ;B;Z;532
52;Avamba Company;14.06.2015;01.06.2015;2015;2686,566;SO - 0003337;AXW291;24;10;6;6552,6;644,339;46;Top Regions;Odessa, Ukraine;Odessa;Ukraine;Product 10;10736750;Distributor;1092,1;Top Clients;BY;B;Y;523
34;Z.H.T. Group;18.06.2015;01.06.2015;2015;1052,436;SO - 0003365;AXW291;12;4;6;6190,8;856,394;29;Top Regions;BEOGRAD (Belgrade), Serbia;BEOGRAD (Belgrade);Serbia;Product 4;10834576,7;Distributor;1031,8;Top Clients;BY;B;Y;522
100;Aibox Company;20.06.2015;01.06.2015;2015;8413,86;SO - 0003383;AXW291;5;11;6;24039,6;2604,29;6;Top Regions;KIEV, Ukraine;KIEV;Ukraine;Product 11;10003749,9;Distributor;4006,6;Top Clients;AZ;A;Z;445
146;Vimbo Company;18.07.2015;01.07.2015;2015;2482,752;SO - 0003595;AXW291;23;11;6;15517,2;2172,408;34;Top Regions;Birmingham, UK;Birmingham;UK;Product 11;10003749,9;Distributor;2586,2;Top Clients;AZ;A;Z;444
55;American Corp;22.07.2015;01.07.2015;2015;2608,98;SO - 0003637;AXW291;1;2;6;4422;302,17;52;Lower Regions;LONDON, UK;LONDON;UK;Product 2;10711068,9;Distributor;737;Lower Clients;CY;C;Y;532
81;General Company;31.07.2015;01.07.2015;2015;247,632;SO - 0003708;AXW291;2;7;6;1125,6;146,328;48;Lower Regions;BERLIN, Germany;BERLIN;Germany;Product 7;9503112,49999999;Distributor;187,6;Top Clients;BY;B;Y;433
131;Rooxo Company;02.08.2015;01.08.2015;2015;9250,02;SO - 0003728;AXW291;15;10;6;30833,4;3597,23;22;Top Regions;Barcelona, Spain;Barcelona;Spain;Product 10;10736750;Distributor;5138,9;Lower Clients;CY;C;Y;312
76;NARS Group;03.08.2015;01.08.2015;2015;3467,25;SO - 0003737;AXW291;31;15;6;13869;1733,625;27;Top Regions;RIGA, Latvia;RIGA;Latvia;Product 15;10747791,6;Distributor;2311,5;Top Clients;BY;B;Y;443
24;Mylan Corp;05.08.2015;01.08.2015;2015;2953,896;SO - 0003758;AXW291;19;5;6;6713,4;626,584;66;Top Regions;SOFIA, Bulgaria;SOFIA;Bulgaria;Product 5;9609803,3;Distributor;1118,9;Top Clients;AY;A;Y;443
56;Realpoint Corp;06.08.2015;01.08.2015;2015;8118,792;SO - 0003765;AXW291;29;9;6;23878,8;2626,668;11;Mid Regions;Lódz, Poland;Lódz;Poland;Product 9;10489225,2;Distributor;3979,8;Lower Clients;CY;C;Y;432
3;Ascend Ltd;10.08.2015;01.08.2015;2015;2571,192;SO - 0003799;AXW291;24;9;6;6271,2;616,668;28;Top Regions;Odessa, Ukraine;Odessa;Ukraine;Product 9;10489225,2;Distributor;1045,2;Lower Clients;CY;C;Y;222
156;Actavis Company;17.08.2015;01.08.2015;2015;3807,744;SO - 0003862;AXW291;16;8;6;23798,4;3331,776;22;Top Regions;Milano (Milan), Italy;Milano (Milan);Italy;Product 8;10172670,3;Distributor;3966,4;Top Clients;AY;A;Y;533
97;Twimbo Company;20.08.2015;01.08.2015;2015;5347,806;SO - 0003883;AXW291;5;9;6;10090,2;790,399;23;Top Regions;KIEV, Ukraine;KIEV;Ukraine;Product 9;10489225,2;Distributor;1681,7;Mid. Clients;CY;C;Y;522
29;Voolia Ltd;27.08.2015;01.08.2015;2015;9093,24;SO - 0003942;AXW291;22;15;6;15155,4;1010,36;12;Top Regions;Napoli (Naples), Italy;Napoli (Naples);Italy;Product 15;10747791,6;Distributor;2525,9;Top Clients;BY;B;Y;433
132;CLINIQUE Ltd;10.09.2015;01.09.2015;2015;10119,144;SO - 0004035;AXW291;9;14;6;34893,6;4129,076;65;Top Regions;Hamburg, Germany;Hamburg;Germany;Product 14;10295467,9;Distributor;5815,6;Mid. Clients;CY;C;Y;222
34;Z.H.T. Group;12.09.2015;01.09.2015;2015;13417,152;SO - 0004061;AXW291;18;8;6;23959,2;1757,008;29;Top Regions;PRAHA (Prague), Czech Republic;PRAHA (Prague);Czech Republic;Product 8;10172670,3;Distributor;3993,2;Top Clients;BY;B;Y;522
122;Brightdog Corp;13.09.2015;01.09.2015;2015;2186,88;SO - 0004066;AXW291;16;15;6;6432;707,52;33;Top Regions;Milano (Milan), Italy;Milano (Milan);Italy;Product 15;10747791,6;Distributor;1072;Mid. Clients;BY;B;Y;432
63;Pfizer Corp;18.09.2015;01.09.2015;2015;8591,544;SO - 0004103;AXW291;25;2;6;33044,4;4075,476;26;Top Regions;Köln (Cologne), Germany;Köln (Cologne);Germany;Product 2;10711068,9;Distributor;5507,4;Top Clients;AZ;A;Z;533
98;Natures Group;19.09.2015;01.09.2015;2015;2217,432;SO - 0004114;AXW291;21;6;6;7919,4;950,328;7;Mid Regions;Donetsk, Ukraine;Donetsk;Ukraine;Product 6;11016019,4;Distributor;1319,9;Lower Clients;CY;C;Y;422
27;Wise Company;29.09.2015;01.09.2015;2015;2876,31;SO - 0004198;AXW291;18;1;6;6391,8;585,915;28;Top Regions;PRAHA (Prague), Czech Republic;PRAHA (Prague);Czech Republic;Product 1;9446611,40000001;Distributor;1065,3;Top Clients;BY;B;Y;523
160;Browsebug Company;09.10.2015;01.10.2015;2015;3751,866;SO - 0004279;AXW291;27;5;6;22069,8;3052,989;16;Top Regions;ZAGREB, Croatia;ZAGREB;Croatia;Product 5;9609803,3;Distributor;3678,3;Top Clients;AY;A;Y;533
106;Organon Corp;13.10.2015;01.10.2015;2015;1661,868;SO - 0004308;AXW291;27;11;6;6391,8;788,322;15;Top Regions;ZAGREB, Croatia;ZAGREB;Croatia;Product 11;10003749,9;Distributor;1065,3;Top Clients;AZ;A;Z;444
155;Zoomdog Corp;16.10.2015;01.10.2015;2015;5354,64;SO - 0004332;AXW291;15;14;6;14472;1519,56;25;Top Regions;Barcelona, Spain;Barcelona;Spain;Product 14;10295467,9;Distributor;2412;Lower Clients;CY;C;Y;522
166;Brainspher Ltd;18.10.2015;01.10.2015;2015;5262,18;SO - 0004341;AXW291;4;7;6;23919;3109,47;39;Top Regions;ROMA, Italy;ROMA;Italy;Product 7;9503112,49999999;Distributor;3986,5;Top Clients;BZ;B;Z;423
65;CARDINAL Group;19.10.2015;01.10.2015;2015;3106,656;SO - 0004350;AXW291;3;6;6;6753,6;607,824;8;Top Regions;MADRID, Spain;MADRID;Spain;Product 6;11016019,4;Distributor;1125,6;Mid. Clients;BY;B;Y;432
71;Remedy Ltd;27.10.2015;01.10.2015;2015;3046,758;SO - 0004414;AXW291;27;10;6;5748,6;450,307;38;Top Regions;ZAGREB, Croatia;ZAGREB;Croatia;Product 10;10736750;Distributor;958,1;Top Clients;BY;B;Y;532
35;Aromaticos Company;28.10.2015;01.10.2015;2015;3577,8;SO - 0004423;AXW291;13;1;6;7155,6;596,3;34;Lower Regions;WIEN (Vienna), Austria;WIEN (Vienna);Austria;Product 1;9446611,40000001;Distributor;1192,6;Top Clients;AY;A;Y;433
112;Skiptube Ltd;31.10.2015;01.10.2015;2015;10267,884;SO - 0004445;AXW291;22;12;6;23878,8;2268,486;35;Top Regions;Napoli (Naples), Italy;Napoli (Naples);Italy;Product 12;10660912,7;Distributor;3979,8;Mid. Clients;CY;C;Y;532
164;Divanoodle Ltd;02.11.2015;01.11.2015;2015;2533,404;SO - 0004457;AXW291;3;1;6;11014,8;1413,566;26;Top Regions;MADRID, Spain;MADRID;Spain;Product 1;9446611,40000001;Distributor;1835,8;Top Clients;BY;B;Y;433
103;Skajo Ltd;10.11.2015;01.11.2015;2015;8549,334;SO - 0004518;AXW291;14;8;6;16763,4;1369,011;36;Top Regions;Kharkov, Ukraine;Kharkov;Ukraine;Product 8;10172670,3;Distributor;2793,9;Mid. Clients;CY;C;Y;532
38;Neutrogena Ltd;12.11.2015;01.11.2015;2015;11090,778;SO - 0004531;AXW291;19;4;6;23597,4;2084,437;33;Top Regions;SOFIA, Bulgaria;SOFIA;Bulgaria;Product 4;10834576,7;Distributor;3932,9;Top Clients;AZ;A;Z;333
45;State Ltd;16.11.2015;01.11.2015;2015;3190,272;SO - 0004565;AXW291;26;2;6;10291,2;1183,488;35;Mid Regions;Torino (Turin), Italy;Torino (Turin);Italy;Product 2;10711068,9;Distributor;1715,2;Top Clients;AZ;A;Z;445
30;Shuffledri Group;26.11.2015;01.11.2015;2015;6475,014;SO - 0004661;AXW291;10;1;6;10974,6;749,931;28;Lower Regions;MINSK, Belarus;MINSK;Belarus;Product 1;9446611,40000001;Distributor;1829,1;Top Clients;AY;A;Y;533
164;Divanoodle Ltd;27.11.2015;01.11.2015;2015;4752,444;SO - 0004672;AXW291;8;8;6;10331,4;929,826;26;Mid Regions;BUDAPEST, Hungary;BUDAPEST;Hungary;Product 8;10172670,3;Distributor;1721,9;Top Clients;BY;B;Y;433
170;SEINDNI Corp;01.12.2015;01.12.2015;2015;2556,72;SO - 0004711;AXW291;10;5;6;6391,8;639,18;58;Lower Regions;MINSK, Belarus;MINSK;Belarus;Product 5;9609803,3;Distributor;1065,3;Mid. Clients;CY;C;Y;422
143;Mita Corp;03.12.2015;01.12.2015;2015;5014,548;SO - 0004731;AXW291;1;13;6;15195,6;1696,842;2;Lower Regions;LONDON, UK;LONDON;UK;Product 13;10153809,8;Distributor;2532,6;Mid. Clients;CY;C;Y;422
147;SUPERVALU Ltd;11.12.2015;01.12.2015;2015;6490,692;SO - 0004789;AXW291;6;13;6;16642,8;1692,018;27;Top Regions;PARIS, France;PARIS;France;Product 13;10153809,8;Distributor;2773,8;Lower Clients;CZ;C;Z;522
5;Blogtags Ltd;17.12.2015;01.12.2015;2015;783,9;SO - 0004839;AXW291;19;2;6;5226;740,35;8;Top Regions;SOFIA, Bulgaria;SOFIA;Bulgaria;Product 2;10711068,9;Distributor;871;Top Clients;BY;B;Y;533
14;Alembic Ltd;23.12.2015;01.12.2015;2015;9141,48;SO - 0004887;AXW291;29;15;6;15235,8;1015,72;2;Mid Regions;Lódz, Poland;Lódz;Poland;Product 15;10747791,6;Distributor;2539,3;Top Clients;AY;A;Y;323
143;Mita Corp;03.01.2016;01.01.2016;2016;9286,2;SO - 0004973;AXW291;15;5;6;15477;1031,8;2;Top Regions;Barcelona, Spain;Barcelona;Spain;Product 5;9609803,3;Distributor;2579,5;Mid. Clients;CY;C;Y;422
146;Vimbo Company;03.01.2016;01.01.2016;2016;5439,86400000001;SO - 0004975;AXW291;17;6;6;31999,2;4426,556;34;Top Regions;München (Munich), Germany;München (Munich);Germany;Product 6;11016019,4;Distributor;5333,2;Top Clients;AZ;A;Z;444
135;Kaymbo Company;11.01.2016;01.01.2016;2016;6539,736;SO - 0005056;AXW291;12;11;6;23356,2;2802,744;60;Top Regions;BEOGRAD (Belgrade), Serbia;BEOGRAD (Belgrade);Serbia;Product 11;10003749,9;Distributor;3892,7;Mid. Clients;BY;B;Y;422
58;Ozu Ltd;21.01.2016;01.01.2016;2016;1955,328;SO - 0005151;AXW291;21;15;6;5145,6;531,712;14;Mid Regions;Donetsk, Ukraine;Donetsk;Ukraine;Product 15;10747791,6;Distributor;857,6;Lower Clients;CY;C;Y;511
67;Skyble Corp;23.01.2016;01.01.2016;2016;3717,696;SO - 0005168;AXW291;6;14;6;23235,6;3252,984;12;Top Regions;PARIS, France;PARIS;France;Product 14;10295467,9;Distributor;3872,6;Top Clients;AY;A;Y;444
70;Cogidoo Company;26.01.2016;01.01.2016;2016;8743,5;SO - 0005196;AXW291;13;13;6;15075;1055,25;36;Lower Regions;WIEN (Vienna), Austria;WIEN (Vienna);Austria;Product 13;10153809,8;Distributor;2512,5;Top Clients;AY;A;Y;544
106;Organon Corp;30.01.2016;01.01.2016;2016;11629,056;SO - 0005227;AXW291;25;9;6;36340,8;4118,624;15;Top Regions;Köln (Cologne), Germany;Köln (Cologne);Germany;Product 9;10489225,2;Distributor;6056,8;Top Clients;AZ;A;Z;444
10;Unit Ltd;11.02.2016;01.02.2016;2016;3842,316;SO - 0005318;AXW291;4;15;6;6512,4;445,014;32;Top Regions;ROMA, Italy;ROMA;Italy;Product 15;10747791,6;Distributor;1085,4;Lower Clients;CY;C;Y;522
152;Eayo Company;16.02.2016;01.02.2016;2016;2008,794;SO - 0005359;AXW291;29;12;6;10572,6;1427,301;33;Mid Regions;Lódz, Poland;Lódz;Poland;Product 12;10660912,7;Distributor;1762,1;Mid. Clients;CY;C;Y;422
142;Skippad Ltd;20.02.2016;01.02.2016;2016;5445,09;SO - 0005402;AXW291;25;3;6;15557,4;1685,385;27;Top Regions;Köln (Cologne), Germany;Köln (Cologne);Germany;Product 3;10374661,9;Distributor;2592,9;Top Clients;AY;A;Y;434
90;Aimbo Corp;20.02.2016;01.02.2016;2016;477,576;SO - 0005403;AXW291;26;3;6;1085,4;101,304;49;Mid Regions;Torino (Turin), Italy;Torino (Turin);Italy;Product 3;10374661,9;Distributor;180,9;Top Clients;AY;A;Y;544
95;Realbridge Corp;23.02.2016;01.02.2016;2016;1473,732;SO - 0005438;AXW291;4;12;6;5668,2;699,078;9;Top Regions;ROMA, Italy;ROMA;Italy;Product 12;10660912,7;Distributor;944,7;Top Clients;BY;B;Y;533
26;Avavee Group;26.02.2016;01.02.2016;2016;4735,962;SO - 0005462;AXW291;27;13;6;14351,4;1602,573;33;Top Regions;ZAGREB, Croatia;ZAGREB;Croatia;Product 13;10153809,8;Distributor;2391,9;Top Clients;BZ;B;Z;533
174;Tekfly Group;14.03.2016;01.03.2016;2016;562,8;SO - 0005602;AXW291;25;11;6;1608;174,2;23;Top Regions;Köln (Cologne), Germany;Köln (Cologne);Germany;Product 11;10003749,9;Distributor;268;Mid. Clients;CY;C;Y;322
14;Alembic Ltd;18.03.2016;01.03.2016;2016;13011,936;SO - 0005634;AXW291;20;4;6;23235,6;1703,944;2;Lower Regions;Dnepropetrovsk, Ukraine;Dnepropetrovsk;Ukraine;Product 4;10834576,7;Distributor;3872,6;Top Clients;AY;A;Y;323
48;Rochester Group;20.03.2016;01.03.2016;2016;5042,688;SO - 0005648;AXW291;9;10;6;15758,4;1785,952;24;Top Regions;Hamburg, Germany;Hamburg;Germany;Product 10;10736750;Distributor;2626,4;Top Clients;AY;A;Y;533
41;Pixoboo Corp;22.03.2016;01.03.2016;2016;532,65;SO - 0005666;AXW291;13;4;6;1005;78,725;25;Lower Regions;WIEN (Vienna), Austria;WIEN (Vienna);Austria;Product 4;10834576,7;Distributor;167,5;Top Clients;AY;A;Y;545
50;Wordtune Company;03.04.2016;01.04.2016;2016;7681,014;SO - 0005763;AXW291;29;9;6;23275,8;2599,131;32;Mid Regions;Lódz, Poland;Lódz;Poland;Product 9;10489225,2;Distributor;3879,3;Top Clients;AY;A;Y;534
135;Kaymbo Company;13.04.2016;01.04.2016;2016;7002,84;SO - 0005853;AXW291;16;3;6;13467;1077,36;60;Top Regions;Milano (Milan), Italy;Milano (Milan);Italy;Product 3;10374661,9;Distributor;2244,5;Mid. Clients;BY;B;Y;422
129;Sanum-Kehl Group;19.04.2016;01.04.2016;2016;18520,944;SO - 0005900;AXW291;4;8;6;35617,2;2849,376;50;Top Regions;ROMA, Italy;ROMA;Italy;Product 8;10172670,3;Distributor;5936,2;Lower Clients;CY;C;Y;532
141;Skinder Group;29.04.2016;01.04.2016;2016;2904,048;SO - 0005989;AXW291;3;7;6;5185,8;380,292;46;Top Regions;MADRID, Spain;MADRID;Spain;Product 7;9503112,49999999;Distributor;864,3;Mid. Clients;BY;B;Y;432
3;Ascend Ltd;01.05.2016;01.05.2016;2016;2339,64;SO - 0006003;AXW291;15;6;6;11698,2;1559,76;28;Top Regions;Barcelona, Spain;Barcelona;Spain;Product 6;11016019,4;Distributor;1949,7;Lower Clients;CY;C;Y;222
60;BTA Corp;18.05.2016;01.05.2016;2016;4422,402;SO - 0006133;AXW291;30;12;6;23275,8;3142,233;5;Top Regions;Marseille, France;Marseille;France;Product 12;10660912,7;Distributor;3879,3;Top Clients;AY;A;Y;434
5;Blogtags Ltd;18.05.2016;01.05.2016;2016;8543,304;SO - 0006143;AXW291;9;2;6;20341,2;1966,316;8;Top Regions;Hamburg, Germany;Hamburg;Germany;Product 2;10711068,9;Distributor;3390,2;Top Clients;BY;B;Y;533
9;Walgreen Corp;23.05.2016;01.05.2016;2016;3743,424;SO - 0006174;AXW291;30;9;6;7798,8;675,896;10;Top Regions;Marseille, France;Marseille;France;Product 9;10489225,2;Distributor;1299,8;Top Clients;AY;A;Y;333
29;Voolia Ltd;25.05.2016;01.05.2016;2016;627,12;SO - 0006202;AXW291;31;6;6;1045,2;69,68;12;Top Regions;RIGA, Latvia;RIGA;Latvia;Product 6;11016019,4;Distributor;174,2;Top Clients;BY;B;Y;433
86;Voolith Ltd;26.05.2016;01.05.2016;2016;1932,414;SO - 0006207;AXW291;25;2;6;10170,6;1373,031;66;Top Regions;Köln (Cologne), Germany;Köln (Cologne);Germany;Product 2;10711068,9;Distributor;1695,1;Mid. Clients;BY;B;Y;332
29;Voolia Ltd;04.06.2016;01.06.2016;2016;7336,098;SO - 0006299;AXW291;20;14;6;22230,6;2482,417;12;Lower Regions;Dnepropetrovsk, Ukraine;Dnepropetrovsk;Ukraine;Product 14;10295467,9;Distributor;3705,1;Top Clients;BY;B;Y;433
158;Linklinks Ltd;08.06.2016;01.06.2016;2016;626,316;SO - 0006340;AXW291;31;5;6;1527,6;150,214;15;Top Regions;RIGA, Latvia;RIGA;Latvia;Product 5;9609803,3;Distributor;254,6;Mid. Clients;BY;B;Y;532
99;Flipbug Ltd;23.06.2016;01.06.2016;2016;5870,406;SO - 0006453;AXW291;8;9;6;34531,8;4776,899;13;Mid Regions;BUDAPEST, Hungary;BUDAPEST;Hungary;Product 9;10489225,2;Distributor;5755,3;Top Clients;AY;A;Y;444
109;WOCKHARDT Group;01.07.2016;01.07.2016;2016;3051,984;SO - 0006516;AXW291;4;13;6;11738,4;1447,736;19;Top Regions;ROMA, Italy;ROMA;Italy;Product 13;10153809,8;Distributor;1956,4;Top Clients;AY;A;Y;444
73;Deseret Group;14.07.2016;01.07.2016;2016;4938,168;SO - 0006637;AXW291;13;11;6;13346,4;1401,372;31;Lower Regions;WIEN (Vienna), Austria;WIEN (Vienna);Austria;Product 11;10003749,9;Distributor;2224,4;Top Clients;AZ;A;Z;534
89;Internatio Company;18.07.2016;01.07.2016;2016;501,294;SO - 0006674;AXW291;29;2;6;1165,8;110,751;28;Mid Regions;Lódz, Poland;Lódz;Poland;Product 2;10711068,9;Distributor;194,3;Mid. Clients;CZ;C;Z;522
143;Mita Corp;27.07.2016;01.07.2016;2016;5728,5;SO - 0006757;AXW291;7;6;6;22914;2864,25;2;Lower Regions;BUCURESTI (Bucharest), Romania;BUCURESTI (Bucharest);Romania;Product 6;11016019,4;Distributor;3819;Mid. Clients;CY;C;Y;422
160;Browsebug Company;31.07.2016;01.07.2016;2016;6583,95600000001;SO - 0006789;AXW291;7;1;6;34652,4;4678,074;16;Lower Regions;BUCURESTI (Bucharest), Romania;BUCURESTI (Bucharest);Romania;Product 1;9446611,40000001;Distributor;5775,4;Top Clients;AY;A;Y;533
132;CLINIQUE Ltd;05.08.2016;01.08.2016;2016;8442;SO - 0006822;AXW291;26;13;6;24120;2613;65;Mid Regions;Torino (Turin), Italy;Torino (Turin);Italy;Product 13;10153809,8;Distributor;4020;Mid. Clients;CY;C;Y;222
60;BTA Corp;11.08.2016;01.08.2016;2016;18760,938;SO - 0006869;AXW291;6;14;6;31798,2;2172,877;5;Top Regions;PARIS, France;PARIS;France;Product 14;10295467,9;Distributor;5299,7;Top Clients;AY;A;Y;434
148;Jabbercube Corp;13.08.2016;01.08.2016;2016;2430,09;SO - 0006892;AXW291;13;1;6;6231;633,485;8;Lower Regions;WIEN (Vienna), Austria;WIEN (Vienna);Austria;Product 1;9446611,40000001;Distributor;1038,5;Top Clients;AY;A;Y;533
98;Natures Group;20.08.2016;01.08.2016;2016;13896,336;SO - 0006945;AXW291;6;14;6;23959,2;1677,144;7;Top Regions;PARIS, France;PARIS;France;Product 14;10295467,9;Distributor;3993,2;Lower Clients;CY;C;Y;422
